,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
CELL 10,0,0,0,10,8166,676523,2715553,18059067,2449457,369344,7,0,,24278127
CELL 11,0,0,0,9,7809,672002,2719024,18063769,2448846,366661,7,0,,24278127
CELL 12,0,0,0,19,22011,806719,2678742,17791178,2467521,511907,30,0,,24278127
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
CELL 1,0,0,0,0,12237,549199,1911227,10088348,2463692,500362,20,0,,15525085
CELL 2,0,0,0,9,8629,680722,2718517,18058582,2448262,366981,7,0,,24281709
CELL 3,0,0,0,21,29475,855452,2662963,17719134,2449971,564666,27,0,,24281709
CELL 4,0,0,0,8,7153,660770,2721667,18098025,2441618,352465,3,0,,24281709
CELL 5,0,0,0,17,28359,853366,2662234,17729770,2448504,559437,22,0,,24281709
CELL 6,0,0,0,6,5443,637809,2726028,18141924,2437723,332773,3,0,,24281709
CELL 7,0,0,0,17,26692,843135,2666488,17747718,2449706,547930,23,0,,24281709
CELL 8,0,0,0,8,7437,665306,2720361,18083383,2445252,359955,7,0,,24281709
CELL 9,0,0,0,18,28133,854288,2660581,17730450,2449136,559085,18,0,,24281709
CELL 10,0,0,0,8,8950,681639,2719922,18053561,2449032,368590,7,0,,24281709
CELL 11,0,0,0,7,7011,661106,2721902,18095997,2446719,348964,3,0,,24281709
CELL 12,0,5,112,2712,108720,982375,2701723,17271736,2376762,812235,25294,35,,24281709
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
CELL 1,0,0,0,0,9490,539403,1915685,10093408,2455874,512258,41,0,,15526159
CELL 2,0,0,0,9,7193,652998,2733191,18086510,2439834,358430,10,0,,24278175
CELL 3,0,0,0,22,33068,867094,2666185,17671576,2445268,594830,132,0,,24278175
CELL 4,0,0,0,8,6269,660023,2726825,18080918,2435362,368761,9,0,,24278175
CELL 5,0,0,0,23,33397,867768,2666563,17668931,2441513,599815,165,0,,24278175
CELL 6,0,0,0,9,6228,651659,2727720,18097422,2434977,360152,8,0,,24278175
CELL 7,0,0,0,23,33368,867024,2666628,17671552,2442759,596674,147,0,,24278175
CELL 8,0,0,0,12,8783,679139,2723862,18036963,2442258,387142,16,0,,24278175
CELL 9,0,0,0,22,35249,875563,2660838,17656098,2441957,608312,136,0,,24278175
CELL 10,0,0,0,12,9768,688638,2725465,18019083,2444391,390802,16,0,,24278175
CELL 11,0,0,0,12,9675,691111,2721759,18017407,2443996,394203,12,0,,24278175
CELL 12,0,0,0,20,26674,831245,2679487,17740171,2458641,541880,57,0,,24278175
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
CELL 1,0,0,0,0,6038,492642,1925353,10201994,2453106,425004,9,0,,15504146
CELL 2,0,0,0,7,3000,570360,2752363,18249342,2424099,279053,4,0,,24278228
CELL 3,0,0,0,12,16118,782280,2685561,17862314,2445308,486624,11,0,,24278228
CELL 4,0,0,0,7,1948,554205,2748807,18288812,2417145,267302,2,0,,24278228
CELL 5,0,0,0,11,15463,779615,2685978,17869730,2443104,484319,8,0,,24278228
CELL 6,0,0,0,7,2185,552903,2748811,18290031,2418185,266104,2,0,,24278228
CELL 7,0,0,0,12,15530,775390,2688593,17874804,2443354,480533,12,0,,24278228
CELL 8,0,0,0,7,1980,537787,2753152,18313039,2415289,256972,2,0,,24278228
CELL 9,0,0,0,11,17548,792606,2684274,17836919,2444717,502133,20,0,,24278228
CELL 10,0,0,0,7,2255,549922,2752781,18290011,2418956,264292,4,0,,24278228
CELL 11,0,0,0,7,4231,589440,2747648,18211055,2431485,294358,4,0,,24278228
CELL 12,0,0,0,11,9722,701819,2707945,18000379,2452229,406113,10,0,,24278228
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
CELL 1,0,0,0,0,9227,515685,1935885,10123308,2461815,466159,34,0,,15512113
CELL 2,0,0,0,8,2941,537179,2769406,18287978,2422930,258031,5,0,,24278478
CELL 3,0,0,0,19,15962,772606,2698473,17846369,2451000,494026,23,0,,24278478
CELL 4,0,0,0,8,2758,541453,2765644,18283002,2420228,265381,4,0,,24278478
CELL 5,0,0,0,19,16143,773371,2697229,17847970,2448163,495561,22,0,,24278478
CELL 6,0,0,0,7,2021,516228,2766808,18332786,2413143,247481,4,0,,24278478
CELL 7,0,0,0,19,17594,781248,2697202,17834226,2448844,499321,24,0,,24278478
CELL 8,0,0,0,7,2041,523512,2765344,18319300,2414454,253817,3,0,,24278478
CELL 9,0,0,0,19,19063,792714,2696288,17809405,2448837,512122,30,0,,24278478
CELL 10,0,0,0,8,3019,548292,2771916,18272673,2419192,263374,4,0,,24278478
CELL 11,0,0,0,9,4677,587597,2770834,18196909,2427666,290780,6,0,,24278478
CELL 12,0,0,0,17,14025,727262,2728244,17924196,2455622,429103,9,0,,24278478
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
CELL 1,0,0,0,0,14100,564776,1909193,10032063,2462016,555332,76,0,,15537556
CELL 2,0,0,0,13,9842,694213,2718799,18002334,2450193,403087,12,0,,24278493
CELL 3,0,0,0,26,46015,902209,2654273,17575084,2437168,663135,583,0,,24278493
CELL 4,0,0,0,11,8084,675595,2722310,18040135,2442927,389420,11,0,,24278493
CELL 5,0,0,0,25,40703,890282,2654916,17614653,2442635,635016,263,0,,24278493
CELL 6,0,0,0,11,7669,671610,2720825,18051500,2442223,384645,10,0,,24278493
CELL 7,0,0,0,23,39319,887304,2654761,17623713,2444120,629021,232,0,,24278493
CELL 8,0,0,0,8,6154,645978,2728713,18090535,2440715,366379,11,0,,24278493
CELL 9,0,0,0,23,40729,887466,2657861,17615074,2445789,631232,319,0,,24278493
CELL 10,0,0,0,11,8940,691357,2716633,18008815,2449004,403719,14,0,,24278493
CELL 11,0,0,0,12,11986,718113,2711508,17961349,2455911,419598,16,0,,24278493
CELL 12,0,0,0,20,24889,826274,2675972,17736329,2464761,550151,97,0,,24278493
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
CELL 1,0,0,0,0,8704,529425,1909918,10124128,2463785,485072,19,0,,15521051
CELL 2,0,0,0,7,3576,608593,2728961,18183535,2436470,317198,4,0,,24278344
CELL 3,0,0,0,19,22859,831158,2662165,17767545,2452486,542089,23,0,,24278344
CELL 4,0,0,0,7,3410,608004,2728183,18186692,2433836,318208,4,0,,24278344
CELL 5,0,0,0,18,23991,834834,2661234,17759491,2451602,547149,25,0,,24278344
CELL 6,0,0,0,7,3499,618954,2723453,18173510,2434336,324581,4,0,,24278344
CELL 7,0,0,0,18,25024,836755,2662879,17749546,2451419,552671,32,0,,24278344
CELL 8,0,0,0,7,4204,629138,2721720,18152212,2438321,332738,4,0,,24278344
CELL 9,0,0,0,19,26339,843614,2661215,17734884,2451913,560327,33,0,,24278344
CELL 10,0,0,0,7,4858,642275,2720214,18128770,2441351,340865,4,0,,24278344
CELL 11,0,0,0,8,6578,649985,2723677,18104904,2445170,348018,4,0,,24278344
CELL 12,0,0,0,15,18761,790128,2677223,17837947,2464492,489761,17,0,,24278344
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
CELL 1,0,0,0,0,180,335368,1947908,10532774,2396700,237570,0,0,,15450500
CELL 2,0,0,0,6,384,351550,2779791,18721367,2319043,106391,0,0,,24278532
CELL 3,0,0,0,8,2887,606098,2722973,18239956,2402040,304570,0,0,,24278532
CELL 4,0,0,0,6,308,324009,2779855,18787045,2297922,89387,0,0,,24278532
CELL 5,0,0,0,8,2490,595459,2724984,18265048,2395415,295128,0,0,,24278532
CELL 6,0,0,0,5,298,313516,2779470,18811975,2290219,83049,0,0,,24278532
CELL 7,0,0,0,8,2591,602258,2722894,18250639,2398256,301886,0,0,,24278532
CELL 8,0,0,0,7,292,317142,2779881,18795243,2297291,88676,0,0,,24278532
